,name_with_owner,insert url,delete url,replacement_msg,delete_msg,coding,insert commit,insert src file,insert src start pos,insert dst file,insert dst start pos,delete commit,delete src file,delete src start pos,delete dst file,delete dst start pos,insert src file content,insert dst file content,delete src file content
65,qtumproject_qtum,https://github.com/qtumproject/qtum/commit/fa80c814874a2893e4323ba5148fba21d7f421cd,https://github.com/qtumproject/qtum/commit/fab34d392ca415c27605040dc0fc738016c9a0ca,"Assert that RPCArg names are equal to CRPCCommand ones (blockchain)
","Call CHECK_NONFATAL only once where needed
",,fa80c814874a2893e4323ba5148fba21d7f421cd,src/rpc/blockchain.cpp,"(1440, 17)",src/rpc/blockchain.cpp,"(1483, 17)",fab34d392ca415c27605040dc0fc738016c9a0ca,src/rpc/blockchain.cpp,"(1195, 9)",src/rpc/blockchain.cpp,,"RPCExamples{
                    HelpExampleCli(""getmempoolinfo"", """")
            + HelpExampleRpc(""getmempoolinfo"", """")
                },","RPCExamples{
                    HelpExampleCli(""getmempoolinfo"", """")
            + HelpExampleRpc(""getmempoolinfo"", """")
                },
        [&](const RPCHelpMan& self, const JSONRPCRequest& request) -> UniValue
{
    return MempoolInfoToJSON(EnsureMemPool(request.context));
},","[&](const RPCHelpMan& self, const JSONRPCRequest& request) -> UniValue
{
    const ArgsManager& args{EnsureAnyArgsman(request.context)};
    ChainstateManager& chainman = EnsureAnyChainman(request.context);
    LOCK(cs_main);
    CChainState& active_chainstate = chainman.ActiveChainstate();

    const CBlockIndex* tip = CHECK_NONFATAL(active_chainstate.m_chain.Tip())"
66,apple_swift,https://github.com/apple/swift/commit/6a91f7a17239538dfec77b948075a62f0dde1fd9,https://github.com/apple/swift/commit/659c1bc2e081d9aed71fe1dabf794c366353c456,"Various improvements to the function-type ABI.

Teach IRGen and the runtime about the extra inhabitants
of function pointers, and take advantage of that in
thin and thick function types.

Also add runtime entrypoints for thin function type
metadata.

Swift SVN r24346
","Revert ""[IRGen] Add parameter flags to function type metadata""

This reverts commit b33a6c7cdf1688267532bd1df06c76e53d67236f.
",,6a91f7a17239538dfec77b948075a62f0dde1fd9,lib/IRGen/GenMeta.cpp,"(699, 7)",lib/IRGen/GenMeta.cpp,"(699, 7)",659c1bc2e081d9aed71fe1dabf794c366353c456,lib/IRGen/GenMeta.cpp,"(773, 11)",lib/IRGen/GenMeta.cpp,,llvm::Constant *getMetadataFn = nullptr;,"llvm::Constant *getMetadataFn = [&] {
        switch (type->getRepresentation()) {
        case AnyFunctionType::Representation::Thin:
          switch (numArguments) {
          case 1: return IGF.IGM.getGetThinFunctionMetadata1Fn();
          case 2: return IGF.IGM.getGetThinFunctionMetadata2Fn();
          case 3: return IGF.IGM.getGetThinFunctionMetadata3Fn();
          default: return IGF.IGM.getGetThinFunctionMetadataFn();
          }
        case AnyFunctionType::Representation::Thick:
          switch (numArguments) {
          case 1: return IGF.IGM.getGetFunctionMetadata1Fn();
          case 2: return IGF.IGM.getGetFunctionMetadata2Fn();
          case 3: return IGF.IGM.getGetFunctionMetadata3Fn();
          default: return IGF.IGM.getGetFunctionMetadataFn();
          }
        case AnyFunctionType::Representation::Block:
          switch (numArguments) {
          case 1: return IGF.IGM.getGetBlockMetadata1Fn();
          case 2: return IGF.IGM.getGetBlockMetadata2Fn();
          case 3: return IGF.IGM.getGetBlockMetadata3Fn();
          default: return IGF.IGM.getGetBlockMetadataFn();
          }
        }
        llvm_unreachable(""bad function representation"");
      }();","[&](llvm::SmallVectorImpl<llvm::Value *> &arguments)
          -> llvm::Constant * {
        arguments.push_back(flags);

        ConstantInitBuilder paramFlags(IGF.IGM);
        auto flagsArr = paramFlags.beginArray();

        bool hasFlags = false;
        collectParameters([&](unsigned i, llvm::Value *typeRef, uint8_t flags) {
          hasFlags |= flags;
          flagsArr.addInt32(flags);
          arguments.push_back(typeRef);
        });

        if (hasFlags)
          arguments.push_back(
              processParameterFlags(flagsArr, IGF.IGM.Int32Ty->getPointerTo()));
        else
          flagsArr.abandon();

        arguments.push_back(resultMetadata);

        switch (params.size()) {
        case 1:
          return hasFlags ? IGF.IGM.getGetFunctionMetadata1WithFlagsFn()
                          : IGF.IGM.getGetFunctionMetadata1Fn();

        case 2:
          return hasFlags ? IGF.IGM.getGetFunctionMetadata2WithFlagsFn()
                          : IGF.IGM.getGetFunctionMetadata2Fn();

        case 3:
          return hasFlags ? IGF.IGM.getGetFunctionMetadata3WithFlagsFn()
                          : IGF.IGM.getGetFunctionMetadata3Fn();

        default:
          llvm_unreachable(""supports only 1/2/3 parameter functions"");
        }
      }"
67,Kazade_simulant-engine,https://github.com/Kazade/simulant-engine/commit/4d9886dc79090062afe9411450562e5057fdc44e,https://github.com/Kazade/simulant-engine/commit/a30e6dbf4870c41aa7823b878b0b6384f8cb862a,"Make texture handling thread-safe. Don't GC objects until they've been alive for a second or more (workaround for thread issues)
","Provide a way to mark resources as uncollected so they don't get GC'd
",,4d9886dc79090062afe9411450562e5057fdc44e,kglt/shortcuts.cpp,"(13, 9)",kglt/shortcuts.cpp,"(15, 9)",a30e6dbf4870c41aa7823b878b0b6384f8cb862a,kglt/shortcuts.cpp,"(15, 37)",kglt/shortcuts.cpp,,"rm.window().idle().add_once(std::bind(&kglt::Texture::upload, tex, true, true, true, false));","rm.window().idle().add_once([&] () {
            auto tex = rm.texture(tex_id);
            tex->upload(true, true, true, false);
        });","[&] () {
            auto tex = rm.texture(tex_id);
            tex->upload(true, true, true, false);
        }"
68,apple_swift,https://github.com/apple/swift/commit/86c13d3c74af48b72cc36dd3efc0092d28f0b86f,https://github.com/apple/swift/commit/8283a67648b77b39a59a146d40c225653e8f4ea8,"Revert ""Reimplement function builders as statement transformations.""
","Revert ""Revert ""Reimplement function builders as statement transformations.""""
",,86c13d3c74af48b72cc36dd3efc0092d28f0b86f,lib/Sema/ConstraintSystem.cpp,"(938, 3)",lib/Sema/ConstraintSystem.cpp,"(938, 3)",8283a67648b77b39a59a146d40c225653e8f4ea8,lib/Sema/ConstraintSystem.cpp,"(940, 7)",lib/Sema/ConstraintSystem.cpp,,"return TypeChecker::getUnopenedTypeOfReference(
      value, baseType, UseDC,
      [&](VarDecl *var) -> Type {
        if (Type type = getTypeIfAvailable(var))
          return type;

        if (!var->hasInterfaceType()) {
          return ErrorType::get(getASTContext());
        }","return TypeChecker::getUnopenedTypeOfReference(
      value, baseType, UseDC,
      [&](VarDecl *var) -> Type {
        if (auto *param = dyn_cast<ParamDecl>(var))
          return getType(param);

        if (!var->hasInterfaceType()) {
          return ErrorType::get(getASTContext());
        }

        return wantInterfaceType ? var->getInterfaceType() : var->getType();
      },
      base, wantInterfaceType);","[&](VarDecl *var) -> Type {
        if (auto *param = dyn_cast<ParamDecl>(var))
          return getType(param);

        if (!var->hasInterfaceType()) {
          return ErrorType::get(getASTContext());
        }

        return wantInterfaceType ? var->getInterfaceType() : var->getType();
      }"
69,voodooattack_nexusjs,https://github.com/voodooattack/nexusjs/commit/0e4c22842c2b7651627f1db195963559ff4a0c31,https://github.com/voodooattack/nexusjs/commit/368870dcbe5484850ba37a676caaaa425968f69a,"Lots of fixes! Stress test for IO!
Migrated some things to std::* instead of boost::* since JSC is using std::thread which is conflicting with boost::thread.
","* Heavy duty optimisations (now handles 1000 concurrent requests)
* HTTP chunked encoding - streaming
* Phase out coroutines in favour of regular tasks. (WIP)
* Profiling build flag.
* Misc. updates.
",,0e4c22842c2b7651627f1db195963559ff4a0c31,src/globals/global.cpp,"(78, 9)",src/globals/global.cpp,"(78, 9)",368870dcbe5484850ba37a676caaaa425968f69a,src/globals/global.cpp,"(71, 118)",src/globals/global.cpp,,"NX::AbstractTask * task = nx->scheduler()->scheduleTask(boost::posix_time::milliseconds(timeout.toNumber()), [=]() {
          JSValueRef exp = nullptr;
          JSValueRef ret = JSObjectCallAsFunction(context->toJSContext(), JSValueToObject(context->toJSContext(), saved[0], &exp),
                                                  nullptr, args.size(), &args[0], &exp);","NX::AbstractTask * task = nx->scheduler()->scheduleTask(boost::posix_time::milliseconds(timeout.toNumber()), [=]() {
          JSValueRef exp = nullptr;
          JSObjectCallAsFunction(context->toJSContext(), JSValueToObject(context->toJSContext(), saved[0], &exp),
                                 nullptr, args.size(), &args[0], &exp);
          if (exp) {
            NX::Nexus::ReportException(context->toJSContext(), exp);
          }
          for(auto i : args) {
            JSValueUnprotect(context->toJSContext(), i);
          }
          JSValueUnprotect(context->toJSContext(), saved[0]);
        });","[=]() {
          JSValueRef exp = nullptr;
          JSObjectCallAsFunction(context->toJSContext(), JSValueToObject(context->toJSContext(), saved[0], &exp),
                                 nullptr, args.size(), &args[0], &exp);
          if (exp) {
            NX::Nexus::ReportException(context->toJSContext(), exp);
          }
          for(auto i : args) {
            JSValueUnprotect(context->toJSContext(), i);
          }
          JSValueUnprotect(context->toJSContext(), saved[0]);
        }"
70,apple_swift,https://github.com/apple/swift/commit/fd4ce3bddb0317853a90a5699c3e958c6e908cca,https://github.com/apple/swift/commit/98b34c6ff63cb6a768dbe9af65961ab3e0f8822d,"[TypeChecker] NFC: Unify logic in `checkDeclarationAvailaibility` and `ConstraintSystem::isDeclUnavailable`
","Sema: Correctly treat overloads in unavailable extensions as unavailable.

Instead of checking for unavailability attributes directly in the solver, which
does not correctly handle members of unavailable extensions, query
`checkDeclarationAvailability()` instead. By using the same underlying logic as
the availability checker the constraint solver can be confident in the accuracy
of this result.

Resolves rdar://87403752.
",,fd4ce3bddb0317853a90a5699c3e958c6e908cca,lib/Sema/ConstraintSystem.cpp,"(5123, 3)",lib/Sema/ConstraintSystem.cpp,"(5092, 3)",98b34c6ff63cb6a768dbe9af65961ab3e0f8822d,lib/Sema/ConstraintSystem.cpp,"(4683, 55)",lib/Sema/ConstraintSystem.cpp,,return !runningOSOverApprox.isContainedIn(safeRangeUnderApprox);,"return TypeChecker::isDeclarationUnavailable(D, DC, [&] {
    SourceLoc loc;

    if (locator) {
      if (auto anchor = locator->getAnchor())
        loc = getLoc(anchor);
    }

    return TypeChecker::overApproximateAvailabilityAtLocation(loc, DC);
  });","[&] {
    SourceLoc loc;

    if (locator) {
      if (auto anchor = locator->getAnchor())
        loc = getLoc(anchor);
    }

    return TypeChecker::overApproximateAvailabilityAtLocation(loc, DC);
  }"
71,apple_swift,https://github.com/apple/swift/commit/314d1e12c3f34edfdfa072c632273ef555444593,https://github.com/apple/swift/commit/f4dc8884f02876fa36778fa5748405fd300e9a0c,"Reorganization of SourceFileDepGraph building and mocking.
","Further reorganization.
",,314d1e12c3f34edfdfa072c632273ef555444593,lib/AST/SourceFileDepGraphConstructor.cpp,"(800, 3)",lib/AST/SourceFileDepGraphConstructor.cpp,"(726, 3)",f4dc8884f02876fa36778fa5748405fd300e9a0c,lib/AST/SourceFileDepGraphConstructor.cpp,"(727, 7)",lib/AST/SourceFileDepGraphConstructor.cpp,,"auto gc = SourceFileDepGraphConstructor::forSourceFile(
      SF, depTracker, outputPath, includeIntrafileDeps, hadCompilationError);","auto forEachUsedDecl =
      [&](function_ref<void(const DependencyKey &, const DependencyKey &)>
              createDefUse) {
        UsedDeclEnumerator(SF, depTracker, outputPath, createDefUse,
                           includeIntrafileDeps)
            .enumerateAllUses();
      };","[&](function_ref<void(const DependencyKey &, const DependencyKey &)>
              createDefUse) {
        UsedDeclEnumerator(SF, depTracker, outputPath, createDefUse,
                           includeIntrafileDeps)
            .enumerateAllUses();
      }"
72,apple_swift,https://github.com/apple/swift/commit/04fbcc01490646699883637abbda00546534a72c,https://github.com/apple/swift/commit/55e3797471e32317ab3a8f791700d4b260b88ea1,"Sema: Look for generic parameters first when inferring an associated type

Previously we did this as a last resort if inference fails. The new
behavior is technically source-breaking, but I suspect nobody
relied on the old behavior.

This can help avoid cycles by eliminating some unnecessary validation work.

Fixes <https://bugs.swift.org/browse/SR-11407>, <rdar://problem/54979757>.
","Revert ""Sema: Look for generic parameters first when inferring an associated type""

This breaks source compatibility a little bit more than we'd like, so
reverting it for now.

Fixes <rdar://problem/57213598>.

This reverts commit 04fbcc01490646699883637abbda00546534a72c.
",,04fbcc01490646699883637abbda00546534a72c,lib/Sema/TypeCheckProtocol.cpp,"(3509, 40)",lib/Sema/TypeCheckProtocol.cpp,"(3509, 40)",55e3797471e32317ab3a8f791700d4b260b88ea1,lib/Sema/TypeCheckProtocol.cpp,"(3513, 35)",lib/Sema/TypeCheckProtocol.cpp,,"::resolveTypeWitnessViaLookup(
                       AssociatedTypeDecl *assocType) {
  // Conformances constructed by the ClangImporter should have explicit type
  // witnesses already.
  if (isa<ClangModuleUnit>(Conformance->getDeclContext()->getModuleScopeContext())) {
    llvm::errs() << ""Cannot look up associated type for imported conformance:\n"";
    Conformance->getType().dump(llvm::errs());
    assocType->dump(llvm::errs());
    abort();
  }

  // Look for a member type with the same name as the associated type.
  auto candidates = TypeChecker::lookupMemberType(
      DC, Adoptee, assocType->getName(), NameLookupFlags::ProtocolMembers);","::resolveTypeWitnessViaLookup(
                       AssociatedTypeDecl *assocType) {
  // Conformances constructed by the ClangImporter should have explicit type
  // witnesses already.
  if (isa<ClangModuleUnit>(DC->getModuleScopeContext())) {
    llvm::errs() << ""Cannot look up associated type for imported conformance:\n"";
    Conformance->getType().dump(llvm::errs());
    assocType->dump(llvm::errs());
    abort();
  }

  // If we fail to find a witness via lookup, check for a generic parameter.
  auto checkForGenericParameter = [&]() {
    // If there is a generic parameter of the named type, use that.
    if (auto genericSig = DC->getGenericSignatureOfContext()) {
      for (auto gp : genericSig->getInnermostGenericParams()) {
        if (gp->getName() == assocType->getName()) {
          if (!checkTypeWitness(DC, Proto, assocType, gp)) {
            recordTypeWitness(assocType, gp, nullptr);
            return ResolveWitnessResult::Success;
          }
        }
      }
    }

    return ResolveWitnessResult::Missing;
  };","[&]() {
    // If there is a generic parameter of the named type, use that.
    if (auto genericSig = DC->getGenericSignatureOfContext()) {
      for (auto gp : genericSig->getInnermostGenericParams()) {
        if (gp->getName() == assocType->getName()) {
          if (!checkTypeWitness(DC, Proto, assocType, gp)) {
            recordTypeWitness(assocType, gp, nullptr);
            return ResolveWitnessResult::Success;
          }
        }
      }
    }

    return ResolveWitnessResult::Missing;
  }"
73,eosforce_eosforce,https://github.com/eosforce/eosforce/commit/0a95f98c3ca94dacce8bfa487b74d749fd6aaee1,https://github.com/eosforce/eosforce/commit/ab5a271b1aa20f42363c90d2215345ddf65e8b53,"issue 3497 - add new config to limit the number of client connections accepted from any one host IP address
","EOSIO/eos#3900
 - made peer identifaciton in logs uniform and configurable
 - audited messages converting reception logging to info level and rejection logging to error
",,0a95f98c3ca94dacce8bfa487b74d749fd6aaee1,plugins/net_plugin/net_plugin.cpp,"(1976, 7)",plugins/net_plugin/net_plugin.cpp,"(1978, 7)",ab5a271b1aa20f42363c90d2215345ddf65e8b53,plugins/net_plugin/net_plugin.cpp,"(1989, 40)",plugins/net_plugin/net_plugin.cpp,,"acceptor->async_accept( *socket, [socket,this]( boost::system::error_code ec ) {
            if( !ec ) {
               uint32_t visitors = 0;
               for (auto &conn : connections) {
                  if(conn->socket->is_open() && conn->peer_addr.empty()) {
                     visitors++;
                  }
               }
               if (num_clients != visitors) {
                  ilog (""checking max client, visitors = ${v} num clients ${n}"",(""v"",visitors)(""n"",num_clients));
                  num_clients = visitors;
               }
               if( max_client_count == 0 || num_clients < max_client_count ) {
                  ++num_clients;
                  connection_ptr c = std::make_shared<connection>( socket );
                  connections.insert( c );
                  start_session( c );
               } else {
                  elog( ""Error max_client_count ${m} exceeded"",
                        ( ""m"", max_client_count) );
                  socket->close( );
               }
               start_listen_loop();
            } else {
               elog( ""Error accepting connection: ${m}"",( ""m"", ec.message() ) );
            }
         });","acceptor->async_accept( *socket, [socket,this]( boost::system::error_code ec ) {
            if( !ec ) {
               uint32_t visitors = 0;
               uint32_t from_addr = 0;
               auto paddr = socket->remote_endpoint(ec).address().to_v4();
               if (ec) {
                  fc_elog(logger,""Error getting remote endpoint: ${m}"",(""m"", ec.message()));
                  return;
               }","[socket,this]( boost::system::error_code ec ) {
            if( !ec ) {
               uint32_t visitors = 0;
               uint32_t from_addr = 0;
               auto paddr = socket->remote_endpoint(ec).address().to_v4()"
74,tiborgo_AlloStreamer,https://github.com/tiborgo/AlloStreamer/commit/a357bec5ea9dc68dfbdb74549f3cf967f8073ee1,https://github.com/tiborgo/AlloStreamer/commit/18bb8dad864f1588f4bcda1511d1a410b60e2ef8,"Console can handle multiple args. General field of regard rotation and scene rotation also on console.
","Split command interpretation and handling from Console to CommandHandler. Preparation for config file parsing.
",,a357bec5ea9dc68dfbdb74549f3cf967f8073ee1,AlloShared/Console.cpp,"(145, 21)",AlloShared/Console.cpp,"(151, 13)",18bb8dad864f1588f4bcda1511d1a410b60e2ef8,AlloShared/Console.cpp,"(155, 42)",AlloShared/Console.cpp,,"auto result = onEnteredCommand(commandMatch.str(1), commandMatch.str(2));","auto commandIter = std::find_if(commands.begin(), commands.end(),
                                         [&commandMatch](const ConsoleCommand& command){
                                            return commandMatch.str(1) == command.name;
                                         });","[&commandMatch](const ConsoleCommand& command){
                                            return commandMatch.str(1) == command.name;
                                         }"
75,apple_swift,https://github.com/apple/swift/commit/e249fd680ebc4c7835370dedb57ceab2b0c73655,https://github.com/apple/swift/commit/c791c4a13789765f77a8c4d679a3c1b31f21f1fb,"Destructure result types in SIL function types.

Similarly to how we've always handled parameter types, we
now recursively expand tuples in result types and separately
determine a result convention for each result.

The most important code-generation change here is that
indirect results are now returned separately from each
other and from any direct results.  It is generally far
better, when receiving an indirect result, to receive it
as an independent result; the caller is much more likely
to be able to directly receive the result in the address
they want to initialize, rather than having to receive it
in temporary memory and then copy parts of it into the
target.

The most important conceptual change here that clients and
producers of SIL must be aware of is the new distinction
between a SILFunctionType's *parameters* and its *argument
list*.  The former is just the formal parameters, derived
purely from the parameter types of the original function;
indirect results are no longer in this list.  The latter
includes the indirect result arguments; as always, all
the indirect results strictly precede the parameters.
Apply instructions and entry block arguments follow the
argument list, not the parameter list.

A relatively minor change is that there can now be multiple
direct results, each with its own result convention.
This is a minor change because I've chosen to leave
return instructions as taking a single operand and
apply instructions as producing a single result; when
the type describes multiple results, they are implicitly
bound up in a tuple.  It might make sense to split these
up and allow e.g. return instructions to take a list
of operands; however, it's not clear what to do on the
caller side, and this would be a major change that can
be separated out from this already over-large patch.

Unsurprisingly, the most invasive changes here are in
SILGen; this requires substantial reworking of both call
emission and reabstraction.  It also proved important
to switch several SILGen operations over to work with
RValue instead of ManagedValue, since otherwise they
would be forced to spuriously ""implode"" buffers.
","SIL: SILUndef must be aware of the resilience expansion

The ownership kind is Any for trivial types, or Owned otherwise, but
whether a type is trivial or not will soon depend on the resilience
expansion.

This means that a SILModule now uniques two SILUndefs per type instead
of one, and serialization uses two distinct sentinel IDs for this
purpose as well.

For now, the resilience expansion is not actually used here, so this
change is NFC, other than changing the module format.
",,e249fd680ebc4c7835370dedb57ceab2b0c73655,lib/SILGen/SILGenExpr.cpp,"(1103, 3)",lib/SILGen/SILGenExpr.cpp,"(303, 3)",c791c4a13789765f77a8c4d679a3c1b31f21f1fb,lib/SILGen/SILGenExpr.cpp,"(866, 29)",lib/SILGen/SILGenExpr.cpp,,"auto emitApply = SGF.emitApplyOfLibraryIntrinsic(loc, fn, subs, {mv}, C);","auto getUnmanagedRValue = [&](SILValue value) -> RValue {
    return RValue(*this, loc, refType, ManagedValue::forUnmanaged(value));
  };","[&](SILValue value) -> RValue {
    return RValue(*this, loc, refType, ManagedValue::forUnmanaged(value));
  }"
76,apple_swift,https://github.com/apple/swift/commit/5a0c73c45f82b2adf6226aa28e570e04dafd089f,https://github.com/apple/swift/commit/44d85c1f72179d1696c95c0c4269a1995d54fc2c,"Add isPackageCMOEnabled check for MethodInst and KeyPathInst.
Update lambda in table serialization.
Add more tests.
","CrossModuleOptimization: serialized witness tables in embedded mode

This is needed so that client modules can de-virtualize witness method calls.

Fixes a false ""cannot use a value of protocol type in embedded Swift"" error.
rdar://133993657
",,5a0c73c45f82b2adf6226aa28e570e04dafd089f,lib/SILOptimizer/IPO/CrossModuleOptimization.cpp,"(333, 7)",lib/SILOptimizer/IPO/CrossModuleOptimization.cpp,"(344, 7)",44d85c1f72179d1696c95c0c4269a1995d54fc2c,lib/SILOptimizer/IPO/CrossModuleOptimization.cpp,"(329, 28)",lib/SILOptimizer/IPO/CrossModuleOptimization.cpp,,"bool containsInternal = llvm::any_of(wtMethodsToSerialize, [&](auto &method) {
        // If the entry is internal, wtable should not be serialized.
        // However, if the entry is not serialized but has the right
        // visibility, it can still be referenced, thus the vtable
        // should serialized.
        return !method->hasValidLinkageForFragileRef(getRightSerializedKind(M));
      }","bool containsInternal = llvm::any_of(
          wt.getEntries(), [&](const SILWitnessTable::Entry &entry) {
            // If the entry is internal, wtable should not be serialized.
            // However, if the entry is not serialized but has the right
            // visibility, it can still be referenced, thus the vtable
            // should serialized.
            return entry.getKind() == SILWitnessTable::Method &&
                   !entry.getMethodWitness()
                        .Witness->hasValidLinkageForFragileRef(
                            getRightSerializedKind(M));
          });","[&](const SILWitnessTable::Entry &entry) {
            return entry.getKind() == SILWitnessTable::Method &&
                   !entry.getMethodWitness()
                        .Witness->hasValidLinkageForFragileRef(
                            getRightSerializedKind(M));
          }"
77,openzim_libzim,https://github.com/openzim/libzim/commit/14d2ffd092a76ef8c9dbea7d7c53856019663cc6,https://github.com/openzim/libzim/commit/c277ff8956500c9b1a028f2ab5177368dd5b9e70,"Add the concept of ""User Entry"".

User entries are entry in the zim archive that can be seen as entries
useful or directly usable for/by the user.

For compatibility, this is all entries for now but future change will
reduce ""user entries"" to a subset of all entries in the archive.
","Extracted FileImpl::prepareArticleListByCluster()

Didn't change indentation so that the default diff is simple. Will
fix indentation in a separate (next) commit.
",,14d2ffd092a76ef8c9dbea7d7c53856019663cc6,src/fileimpl.cpp,"(327, 7)",src/fileimpl.cpp,"(330, 7)",c277ff8956500c9b1a028f2ab5177368dd5b9e70,src/fileimpl.cpp,"(351, 37)",src/fileimpl.cpp,,"std::call_once(orderOnceFlag, [this]
      {
          auto nb_articles = this->getCountArticles().v;
          articleListByCluster.reserve(nb_articles);

          for(zim::entry_index_type i = 0; i < nb_articles; i++)
          {
              // This is the offset of the dirent in the zimFile
              auto indexOffset = readOffset(*urlPtrOffsetReader, i);
              // Get the mimeType of the dirent (offset 0) to know the type of the dirent
              uint16_t mimeType = zimReader->read_uint<uint16_t>(indexOffset);
              if (mimeType==Dirent::redirectMimeType || mimeType==Dirent::linktargetMimeType || mimeType == Dirent::deletedMimeType) {
                articleListByCluster.push_back(std::make_pair(0, i));
              } else {
                // If it is a classic article, get the clusterNumber (at offset 8)
                auto clusterNumber = zimReader->read_uint<zim::cluster_index_type>(indexOffset+offset_t(8));
                articleListByCluster.push_back(std::make_pair(clusterNumber, i));
              }
          }
          std::sort(articleListByCluster.begin(), articleListByCluster.end());","std::call_once(orderOnceFlag, [this]
      {
          articleListByCluster.reserve(getUserEntryCount().v);

          auto endIdx = getEndUserEntry().v;
          for(auto i = getStartUserEntry().v; i < endIdx; i++)
          {
              // This is the offset of the dirent in the zimFile
              auto indexOffset = readOffset(*urlPtrOffsetReader, i);
              // Get the mimeType of the dirent (offset 0) to know the type of the dirent
              uint16_t mimeType = zimReader->read_uint<uint16_t>(indexOffset);
              if (mimeType==Dirent::redirectMimeType || mimeType==Dirent::linktargetMimeType || mimeType == Dirent::deletedMimeType) {
                articleListByCluster.push_back(std::make_pair(0, i));
              }","[this]
      {
          articleListByCluster.reserve(getUserEntryCount().v);

          auto endIdx = getEndUserEntry().v;
          for(auto i = getStartUserEntry().v; i < endIdx; i++"
78,apple_swift,https://github.com/apple/swift/commit/e9d4a5304ef7b8cb897a1f794bd2cf89075a9a90,https://github.com/apple/swift/commit/0f071848f33a75cecc1b68614cf92d052eba8752,"[IRGen] Fix function metadata endpoints to use separate parameter/flags arguments

Switch most general endpoint to be `flags, parameters, parameterFlags, result`,
instead of opaque `void **`, more specialized ones to use follow argument scheme:
`flags, param0, [flags0], ..., paramN, [flagsN], result` and store parameter/flags
information separately in `FunctionCacheEntry::{Key, Data}` as well.
","[Runtime/ABI] NFC: Refactor function type metadata generation
",,e9d4a5304ef7b8cb897a1f794bd2cf89075a9a90,lib/IRGen/GenMeta.cpp,"(825, 9)",lib/IRGen/GenMeta.cpp,"(801, 7)",0f071848f33a75cecc1b68614cf92d052eba8752,lib/IRGen/GenMeta.cpp,"(815, 26)",lib/IRGen/GenMeta.cpp,,"Address buffer = IGF.createAlloca(
            arrayTy, IGF.IGM.getPointerAlignment(), ""function-arguments"");","auto getArrayFor = [&](llvm::Type *elementType, unsigned size,
                             const llvm::Twine &name) -> Address {
        auto arrayTy = llvm::ArrayType::get(elementType, size);
        return IGF.createAlloca(arrayTy, IGF.IGM.getPointerAlignment(), name);
      };","[&](llvm::Type *elementType, unsigned size,
                             const llvm::Twine &name) -> Address {
        auto arrayTy = llvm::ArrayType::get(elementType, size);
        return IGF.createAlloca(arrayTy, IGF.IGM.getPointerAlignment(), name);
      }"
79,apple_swift,https://github.com/apple/swift/commit/71eb2a739777463c8384a6fb12aa86f3b148ceb4,https://github.com/apple/swift/commit/75ac13807e7e51daf8d04a0b60725b4e7e04a718,"[SILGen] Start emitting `assign_by_wrapper` for type wrappers

Properties that are managed by a type wrapper have to be initialized
through a temporary `_storage` variable and only DI can tell us
when `_storage` is fully initialized, so we need to emit a
`assign_by_wrapper` instruction (with originator - type wrapper)
for every assignment to keep that and inject `$_storage.init`
as soon as all the managed properties are initialized.
","[SILGen] NFC: Extract application of setter to base into a method on SILGenFunction

This is a preliminary step towards enabling default initialization of
init accessor properties in user-defined initializers because this logic
would have to be shared by multiple places during SILGen.
",,71eb2a739777463c8384a6fb12aa86f3b148ceb4,lib/SILGen/SILGenLValue.cpp,"(1550, 9)",lib/SILGen/SILGenLValue.cpp,"(1507, 7)",75ac13807e7e51daf8d04a0b60725b4e7e04a718,lib/SILGen/SILGenLValue.cpp,"(1503, 28)",lib/SILGen/SILGenLValue.cpp,,"auto substSetterTy = setterTy->substGenericArgs(SGF.SGM.M, Substitutions,
                                                        SGF.getTypeExpansionContext());","auto getSetterType = [&](SILValue setterFRef) {
        CanSILFunctionType setterTy =
            setterFRef->getType().castTo<SILFunctionType>();
        return setterTy->substGenericArgs(SGF.SGM.M, Substitutions,
                                          SGF.getTypeExpansionContext());
      };","[&](SILValue setterFRef) {
        CanSILFunctionType setterTy =
            setterFRef->getType().castTo<SILFunctionType>();
        return setterTy->substGenericArgs(SGF.SGM.M, Substitutions,
                                          SGF.getTypeExpansionContext());
      }"
